sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
27000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1044381696,1044381696,0,0,0
27500000000,0,19282796544,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1099956224,1099956224,0,0,0
28000000000,0,19230367744,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1099956224,1099956224,0,0,0
28500000000,0,19302719488,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1099956224,1099956224,0,0,0
29000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1099956224,1099956224,0,0,0
29500000000,0,19326836736,19327352832,6291456,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1106247680,1099956224,0,0,0
30000000000,0,19326836736,19327352832,9437184,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1143996416,1134559232,0,0,0
30500000000,0,19285942272,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1143996416,1143996416,0,0,0
31000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1143996416,1143996416,0,0,0
31500000000,0,19326836736,19327352832,53477376,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1197473792,1143996416,0,0,0
32000000000,0,19236659200,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1210056704,1210056704,0,0,0
32500000000,0,19314253824,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1210056704,1210056704,0,0,0
33000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1344274432,1344274432,0,0,0
33500000000,0,19193667584,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1344274432,1344274432,0,0,0
34000000000,0,19312156672,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1344274432,1344274432,0,0,0
34500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1344274432,1344274432,0,0,0
35000000000,0,19307962368,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1372585984,1372585984,0,0,0
35500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1372585984,1372585984,0,0,0
36000000000,0,19260776448,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1372585984,1372585984,0,0,0
36500000000,0,19325788160,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1372585984,1372585984,0,0,0
37000000000,0,19324739584,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1394606080,1394606080,0,0,0
37500000000,0,19326836736,19327352832,7340032,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1401946112,1394606080,0,0,0
38000000000,0,19175841792,19327352832,187695104,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1582301184,1394606080,0,0,0
38500000000,0,19236659200,19327352832,187695104,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1582301184,1394606080,0,0,0
39000000000,0,19220930560,19327352832,187695104,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1582301184,1394606080,0,0,0
39500000000,0,19249242112,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1582301184,1582301184,0,0,0
40000000000,0,19291185152,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1582301184,1582301184,0,0,0
40500000000,0,19201007616,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
41000000000,0,19283845120,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
41500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
42000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
42500000000,0,19247144960,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
43000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1591738368,1591738368,0,0,0
43500000000,0,19319496704,19327352832,58720256,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1650458624,1591738368,0,0,0
44000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1650458624,1650458624,0,0,0
44500000000,0,19312156672,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1656750080,1656750080,0,0,0
45000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1656750080,1656750080,0,0,0
45500000000,0,19237707776,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1673527296,1673527296,0,0,0
46000000000,0,19303768064,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1673527296,1673527296,0,0,0
46500000000,0,19290136576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1706033152,1706033152,0,0,0
47000000000,0,19312156672,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1706033152,1706033152,0,0,0
47500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1706033152,1706033152,0,0,0
48000000000,0,19285942272,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1794113536,1706033152,0,0,0
48500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1794113536,1794113536,0,0,0
49000000000,0,19273359360,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1844445184,1844445184,0,0,0
49500000000,0,19185278976,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1844445184,1844445184,0,0,0
50000000000,0,19278602240,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1844445184,1844445184,0,0,0
50500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1844445184,1844445184,0,0,0
51000000000,0,19300622336,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1886388224,1844445184,0,0,0
51500000000,0,19326836736,19327352832,53477376,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1897922560,1844445184,0,0,0
52000000000,0,19326836736,19327352832,84934656,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1929379840,1844445184,0,0,0
52500000000,0,19296428032,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1939865600,1939865600,0,0,0
53000000000,0,19324739584,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2065694720,2065694720,0,0,0
53500000000,0,19239804928,19327352832,126877696,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2192572416,2065694720,0,0,0
54000000000,0,19326836736,19327352832,126877696,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2192572416,2065694720,0,0,0
54500000000,0,19273359360,19327352832,126877696,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2209349632,2082471936,0,0,0
55000000000,0,19326836736,19327352832,126877696,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2209349632,2082471936,0,0,0
55500000000,0,19310059520,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2230321152,2230321152,0,0,0
56000000000,0,19282796544,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2230321152,2230321152,0,0,0
56500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2230321152,2230321152,0,0,0
57000000000,0,19326836736,19327352832,14680064,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2245001216,2230321152,0,0,0
57500000000,0,19326836736,19327352832,32505856,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2262827008,2230321152,0,0,0
58000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2267021312,2267021312,0,0,0
58500000000,0,19217784832,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2276458496,2276458496,0,0,0
59000000000,0,19246096384,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2276458496,2276458496,0,0,0
59500000000,0,19326836736,19327352832,1048576,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2277507072,2276458496,0,0,0
60000000000,0,19273359360,19327352832,141557760,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2418016256,2276458496,0,0,0
60500000000,0,19312156672,19327352832,188743680,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2465202176,2276458496,0,0,0
61000000000,0,19326836736,19327352832,196083712,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2519728128,2323644416,0,0,0
61500000000,0,19326836736,19327352832,213909504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2537553920,2323644416,0,0,0
62000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2540699648,2540699648,0,0,0
62500000000,0,19326836736,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2582642688,2540699648,0,0,0
63000000000,0,19326836736,19327352832,44040192,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2584739840,2540699648,0,0,0
63500000000,0,19326836736,19327352832,72351744,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2613051392,2540699648,0,0,0
64000000000,0,19326836736,19327352832,80740352,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2621440000,2540699648,0,0,0
64500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2762997760,2762997760,0,0,0
65000000000,0,19311108096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2805989376,2805989376,0,0,0
65500000000,0,19294330880,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2805989376,2805989376,0,0,0
66000000000,0,19326836736,19327352832,1048576,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2807037952,2805989376,0,0,0
66500000000,0,19286990848,19327352832,103809024,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2909798400,2805989376,0,0,0
67000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2909798400,2909798400,0,0,0
67500000000,0,19326836736,19327352832,3145728,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2912944128,2909798400,0,0,0
68000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3013607424,3013607424,0,0,0
68500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3021996032,3021996032,0,0,0
69000000000,0,19246096384,19327352832,110100480,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3141533696,3031433216,0,0,0
69500000000,0,19326836736,19327352832,121634816,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3031433216,0,0,0
70000000000,0,19196813312,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
70500000000,0,19155918848,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
71000000000,0,19281747968,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
71500000000,0,19246096384,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
72000000000,0,19077275648,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
72500000000,0,19013312512,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
73000000000,0,18763751424,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
73500000000,0,18712371200,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
74000000000,0,18649456640,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
74500000000,0,18699788288,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
75000000000,0,18324398080,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
75500000000,0,17886093312,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
76000000000,0,17710981120,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
76500000000,0,17679523840,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
77000000000,0,17577811968,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
77500000000,0,17521188864,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
78000000000,0,17451982848,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
78500000000,0,17496023040,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
79000000000,0,17487634432,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
79500000000,0,17530626048,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
80000000000,0,17516994560,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
80500000000,0,17487634432,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
81000000000,0,17307279360,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
81500000000,0,17256947712,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
82000000000,0,17281064960,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
82500000000,0,17223393280,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
83000000000,0,16928743424,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
83500000000,0,16876314624,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
84000000000,0,16642482176,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
84500000000,0,16657162240,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
85000000000,0,16668696576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
85500000000,0,16682328064,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
86000000000,0,16465272832,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
86500000000,0,16471564288,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
87000000000,0,16478904320,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
87500000000,0,16486244352,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
88000000000,0,16382435328,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
88500000000,0,16291209216,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
89000000000,0,16293306368,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
89500000000,0,16295403520,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
90000000000,0,16296452096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
90500000000,0,16298549248,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
91000000000,0,16300646400,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3153068032,0,0,0
