instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit
0,47,meta-llama/Llama-3.1-8B,8,99,4130161078,8217243530,4087082452,112055412,374629099,41249481,"[30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662]",0,0,0
0,63,meta-llama/Llama-3.1-8B,11,78,5956509160,8668223890,2711714730,8254022,52042622,40298062,"[72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461]",0,0,0
0,56,meta-llama/Llama-3.1-8B,8,84,5589266729,8777638250,3188371521,5780738,41083212,41963844,"[34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688]",0,0,0
0,28,meta-llama/Llama-3.1-8B,20,153,2412644520,8996831840,6584187320,50708581,197641759,48382920,"[63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605]",0,0,0
0,3,meta-llama/Llama-3.1-8B,26,209,570907775,9883623670,9312715895,21882853,50429962,50891680,"[26802473, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 59240664, 25354128, 171713161, 146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 25432615, 25441987, 28883617, 605352310]",0,0,0
0,2,meta-llama/Llama-3.1-8B,19,263,479613520,11292276957,10812663437,13083663,39880406,44332440,"[24432234, 24432234, 24432234, 28547109, 26802473, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 59240664, 25354128, 171713161, 146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 25432615, 25441987, 28883617, 202513685, 25051594, 25051594, 150125587, 25051594, 25051594, 25051594, 25051594, 25051594, 25051594, 25051594, 27248692, 36522901, 26615497, 26324470, 26171529, 25820655, 25820655, 24917439, 26196105, 25116239, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 226710450, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 25338831, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 26441545, 26421065, 25668167, 25668167, 25668167, 25668167, 25668167, 24995935, 35575559, 35448583, 26644861, 25884054, 25884054, 25820655, 25820655]",0,0,0
0,6,meta-llama/Llama-3.1-8B,10,245,610813767,12116661176,11505847409,10523970,37326443,49010773,"[25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 59240664, 25354128, 171713161, 146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 25432615, 25441987, 28883617, 605352310, 36522901, 26615497, 26324470, 26171529, 25820655, 25820655, 24917439, 26196105, 809427780, 26421065, 25668167, 25668167, 25668167, 25668167, 25668167, 24995935, 35575559, 35448583, 26644861, 25884054, 25884054, 25820655, 25820655, 35432346, 35432346, 30893674, 26097252, 25820655, 25820655, 25820655, 25820655, 26042256, 26075024, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 35077550, 34991534, 26324470, 26324470, 26324470, 26421065, 26421065, 26421065, 26138212, 26097252, 26097252, 26097252, 26097252]",0,0,0
0,36,meta-llama/Llama-3.1-8B,25,160,3372350479,12186566792,8814216313,617982,31992040,65538987,"[33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 105372609, 641875211, 1206627524, 35448583, 165486625, 35432346, 30893674, 398870494, 34991534, 323737113, 34932328]",0,0,0
0,1,meta-llama/Llama-3.1-8B,9,342,347938951,13228230013,12880291062,19921127,46835076,38654987,"[24480789, 24480789, 24480789, 24480789, 26796743, 24432234, 24432234, 24432234, 28547109, 26802473, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 59240664, 25354128, 171713161, 146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 25432615, 25441987, 28883617, 202513685, 25051594, 25051594, 25012341, 25012341, 25012341, 25012341, 25012341, 25063882, 25051594, 25051594, 25051594, 25051594, 25051594, 25051594, 25051594, 27248692, 36522901, 26615497, 26324470, 26171529, 25820655, 25820655, 24917439, 26196105, 25116239, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 25185173, 25176981, 25176981, 25176981, 25176981, 25176981, 25176981, 25176981, 25286410, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 25274122, 25338831, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 26441545, 26421065, 25668167, 25668167, 25668167, 25668167, 25668167, 24995935, 35575559, 35448583, 26644861, 25884054, 25884054, 25820655, 25820655, 35432346, 35432346, 30893674, 26097252, 25820655, 25820655, 25820655, 25820655, 26042256, 26075024, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 35077550, 34991534, 26324470, 26324470, 26324470, 26421065, 26421065, 26421065, 26138212, 26097252, 26097252, 26097252, 26097252, 34973288, 34932328, 34936058, 34128460, 29503519, 26366409, 26366409, 26366409, 25846063, 25846063, 25846063, 26138212, 26097252, 26097252, 26097252, 26097252, 26125156, 26125156, 26125156, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26166116, 26125156, 26125156, 26125156, 26125156, 26125156]",0,0,0
0,8,meta-llama/Llama-3.1-8B,920,1193,903845068,13533891552,12630046484,4253535,175966696,45787058,"[146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 79758219, 605352310, 36522901, 26615497, 26324470, 26171529, 25820655, 25820655, 51113544, 809427780, 26421065, 25668167, 25668167, 25668167, 25668167, 25668167, 60571494, 35448583, 26644861, 25884054, 25884054, 25820655, 25820655, 35432346, 35432346, 30893674, 26097252, 25820655, 25820655, 25820655, 25820655, 26042256, 26075024, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 35077550, 34991534, 26324470, 26324470, 26324470, 26421065, 26421065, 26421065, 26138212, 26097252, 26097252, 26097252, 26097252, 34973288, 34932328, 34936058, 34128460, 29503519, 26366409, 26366409, 26366409, 25846063, 25846063, 25846063, 26138212, 26097252, 26097252, 26097252, 26097252, 26125156, 26125156, 26125156, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26166116, 26125156, 26125156, 26125156, 26125156, 26125156, 34709890, 34619778, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 25950279]",0,0,0
0,5,meta-llama/Llama-3.1-8B,9,310,604829891,13710160331,13105330440,16507846,43310319,43540067,"[25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 25051943, 59240664, 25354128, 171713161, 146418086, 25754889, 25754889, 25754889, 25754889, 25754889, 25754889, 27679560, 25802294, 25802294, 25802294, 25802294, 25802294, 25802294, 27578852, 27566259, 27528921, 285730328, 50599290, 30153856, 26822364, 29747435, 26844368, 93556574, 27059506, 27059506, 29019031, 190834303, 146933178, 63154223, 354640745, 32333549, 28270920, 28270920, 28270920, 28270920, 55631911, 28192605, 28192605, 28192605, 28270920, 30989339, 31374058, 33805862, 28494946, 28494946, 28418788, 95943144, 267929037, 354787248, 262573687, 30169117, 30169117, 30169117, 31958873, 30416018, 30234898, 30234898, 30234898, 32301382, 30676725, 30676725, 30485749, 30485749, 30485749, 30485749, 30485749, 30485749, 245780060, 43232034, 30737546, 34614020, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 30819624, 35302474, 34488957, 34581164, 31417220, 33085767, 200840133, 43788600, 72237052, 35225408, 35888430, 32412170, 32412170, 32412170, 36251602, 140774422, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32286565, 32412170, 32412170, 36027926, 32286565, 32412170, 32412170, 36054670, 66271188, 34327372, 34327372, 34327372, 36696685, 34565932, 34565932, 149904567, 36783387, 34831810, 34831810, 34831810, 36026831, 36670418, 36563609, 35209038, 35209038, 35209038, 35209038, 35757835, 35119768, 35119768, 36336526, 46126184, 36705350, 36211787, 35679978, 35675934, 35675934, 37633790, 35679978, 37200787, 35768662, 35679978, 35679978, 35679978, 35679978, 35679978, 56631492, 70073157, 36257836, 36257836, 36898688, 36461461, 36257836, 36257836, 36898688, 36257836, 36861766, 36461461, 36461461, 36461461, 36689605, 36461461, 37545891, 36600259, 36600259, 28859041, 25614390, 25432615, 25441987, 28883617, 605352310, 36522901, 26615497, 26324470, 26171529, 25820655, 25820655, 24917439, 26196105, 25116239, 580612867, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 25322447, 26441545, 26421065, 25668167, 25668167, 25668167, 25668167, 25668167, 24995935, 35575559, 35448583, 26644861, 25884054, 25884054, 25820655, 25820655, 35432346, 35432346, 30893674, 26097252, 25820655, 25820655, 25820655, 25820655, 26042256, 26075024, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 26042256, 35077550, 34991534, 26324470, 26324470, 26324470, 26421065, 26421065, 26421065, 26138212, 26097252, 26097252, 26097252, 26097252, 34973288, 34932328, 34936058, 34128460, 29503519, 26366409, 26366409, 26366409, 25846063, 25846063, 25846063, 26138212, 26097252, 26097252, 26097252, 26097252, 26125156, 26125156, 26125156, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26166116, 26125156, 26125156, 26125156, 26125156, 26125156, 34709890, 34619778, 26319203, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 26294627, 25950279, 69869385, 27527666, 25997534, 26437097, 26437097]",0,0,0
