sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16116097024,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16233537536,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16310083584,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16550207488,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2500000000,0,16719028224,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3000000000,0,16832274432,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3500000000,0,16993755136,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,17175158784,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4500000000,0,17358659584,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5000000000,0,17513848832,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5500000000,0,17652260864,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,17913356288,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6500000000,0,18082177024,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7000000000,0,18286649344,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,18493218816,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,18710274048,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,18924183552,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19140190208,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
10000000000,0,19326836736,19327352832,53477376,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,53477376,0,0,0,0
10500000000,0,19326836736,19327352832,89128960,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,89128960,0,0,0,0
11000000000,0,19326836736,19327352832,125829120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,125829120,0,0,0,0
11500000000,0,19326836736,19327352832,182452224,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,182452224,0,0,0,0
12000000000,0,19326836736,19327352832,222298112,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,222298112,0,0,0,0
12500000000,0,19326836736,19327352832,262144000,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,262144000,0,0,0,0
13000000000,0,19326836736,19327352832,326107136,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,326107136,0,0,0,0
13500000000,0,19326836736,19327352832,370147328,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,370147328,0,0,0,0
