instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit,tier_reload_source,evict_npu_to_cpu_bytes,evict_npu_to_cxl_bytes,load_cpu_to_npu_bytes,load_cxl_to_npu_bytes,tier_transition_bytes_total
0,21,meta-llama/Llama-3.1-8B,301,436,1933551206,6463493227,4529942021,17975554,88204596,33147294,"[118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 55375826, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067]",0,0,0,NPU,0,0,0,0,0
0,10,meta-llama/Llama-3.1-8B,6,180,1029050004,6624652867,5595602863,14316081,42064227,32101379,"[25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 29573250, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940]",0,0,0,NPU,0,0,0,0,0
0,29,meta-llama/Llama-3.1-8B,16,153,2417400904,6919791260,4502390356,12405263,42902691,32790350,"[27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 109021224, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763]",0,0,0,NPU,0,0,0,0,0
0,23,meta-llama/Llama-3.1-8B,107,259,2013730478,6946578207,4932847729,8025324,126068845,31832972,"[42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 55375826, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947]",0,0,0,NPU,0,0,0,0,0
0,31,meta-llama/Llama-3.1-8B,439,585,2529630331,7266977211,4737346880,16607260,114759281,31879914,"[28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 109021224, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917]",0,0,0,NPU,0,0,0,0,0
0,34,meta-llama/Llama-3.1-8B,1065,1110,3170788537,7404054016,4233265479,9788753,211227154,91409961,"[42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 2438503205, 26956587, 26956587, 26956587, 26956587]",0,0,0,CXL,0,146800640,0,146800640,293601280
0,15,meta-llama/Llama-3.1-8B,270,457,1622246507,7592073596,5969827089,67977984,164101397,31213578,"[51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 29573250, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 29250457, 26956587, 26956587, 26956587, 26956587, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940]",0,0,0,NPU,0,0,0,0,0
0,7,meta-llama/Llama-3.1-8B,50,269,811936853,7618904359,6806967506,23506344,52493087,30983827,"[25354389, 25354389, 27342271, 25221274, 25221274, 25221274, 25221274, 27748146, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 29573250, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 29250457, 26956587, 26956587, 26956587, 26956587, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763]",0,0,0,NPU,0,0,0,0,0
0,9,meta-llama/Llama-3.1-8B,21,242,1026970074,7886773829,6859803755,16396011,44144157,30980270,"[25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 29573250, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 29250457, 26956587, 26956587, 26956587, 26956587, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947]",0,0,0,NPU,0,0,0,0,0
0,32,meta-llama/Llama-3.1-8B,14,191,2536356724,8099700397,5563343673,9880867,108032888,30996084,"[28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 109021224, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27279380, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27219992, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27061067, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26830763, 26786947, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 26699917, 29250457, 26956587, 26956587, 26956587, 26956587, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26859940, 26830763, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26786947, 26615821, 26615821, 26615821, 26615821, 26615821, 26615821, 26615821, 26615821]",0,0,0,NPU,0,0,0,0,0
