sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16123437056,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16253460480,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16324763648,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16601587712,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2500000000,0,16765165568,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3000000000,0,16890994688,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3500000000,0,17058766848,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,17255899136,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4500000000,0,17427865600,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5000000000,0,17604026368,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5500000000,0,17729855488,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,18023456768,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6500000000,0,18195423232,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7000000000,0,18396749824,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,18627436544,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,18858123264,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,19063644160,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19298525184,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,20971520,0,0,0,0
10000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,20971520,0,0,0,0
10500000000,0,19323691008,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,41943040,0,0,0,0
11000000000,0,19323691008,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,41943040,0,0,0,0
11500000000,0,19323691008,19327352832,62914560,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,62914560,0,0,0,0
12000000000,0,19323691008,19327352832,83886080,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,83886080,0,0,0,0
12500000000,0,19323691008,19327352832,83886080,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,83886080,0,0,0,0
13000000000,0,19323691008,19327352832,104857600,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,104857600,0,0,0,0
13500000000,0,19323691008,19327352832,125829120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,125829120,0,0,0,0
14000000000,0,19323691008,19327352832,125829120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,125829120,0,0,0,0
