sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
7500000000,0,18474344448,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,18686681088,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,18896920576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19117121536,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,17301504,0,0,0,0
10000000000,0,19326836736,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,88080384,0,0,0,0
10500000000,0,19326312448,19327352832,181403648,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,181403648,0,0,0,0
11000000000,0,19326836736,19327352832,263716864,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,263716864,0,0,0,0
11500000000,0,19326836736,19327352832,352845824,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,352845824,0,0,0,0
12000000000,0,19326836736,19327352832,446169088,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,446169088,0,0,0,0
12500000000,0,19326836736,19327352832,544735232,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,544735232,0,0,0,0
13000000000,0,19326836736,19327352832,650641408,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,650641408,0,0,0,0
13500000000,0,19326836736,19327352832,762314752,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,762314752,0,0,0,0
14000000000,0,19326836736,19327352832,884998144,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,884998144,0,0,0,0
14500000000,0,19325263872,19327352832,1014497280,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1014497280,0,0,0,0
15000000000,0,19322118144,19327352832,1084751872,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1084751872,0,0,0,0
15500000000,0,19326836736,19327352832,1158152192,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1158152192,0,0,0,0
16000000000,0,19326836736,19327352832,1235222528,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1235222528,0,0,0,0
16500000000,0,19326836736,19327352832,1318060032,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1318060032,0,0,0,0
17000000000,0,19306389504,19327352832,1453326336,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1453326336,0,0,0,0
17500000000,0,19305340928,19327352832,1453850624,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1500512256,46661632,0,0,0
18000000000,0,19326836736,19327352832,1361575936,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1500512256,138936320,0,0,0
18500000000,0,19326836736,19327352832,1120927744,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1500512256,379584512,0,0,0
19000000000,0,19316875264,19327352832,884998144,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1500512256,615514112,0,0,0
19500000000,0,19302719488,19327352832,884998144,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1532493824,647495680,0,0,0
20000000000,0,19305340928,19327352832,596639744,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1532493824,935854080,0,0,0
20500000000,0,19326836736,19327352832,494927872,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1532493824,1037565952,0,0,0
21000000000,0,19307438080,19327352832,375914496,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1557659648,1181745152,0,0,0
21500000000,0,19315826688,19327352832,285212672,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1557659648,1272446976,0,0,0
22000000000,0,19316350976,19327352832,201326592,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1557659648,1356333056,0,0,0
22500000000,0,19326836736,19327352832,105906176,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1576534016,1470627840,0,0,0
23000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1593835520,1593835520,0,0,0
23500000000,0,19325263872,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1611137024,1611137024,0,0,0
24000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1663041536,1645740032,0,0,0
24500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1714946048,1680343040,0,0,0
25000000000,0,19325788160,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1732771840,1732771840,0,0,0
25500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1784676352,1750073344,0,0,0
26000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1801977856,1784676352,0,0,0
26500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1836580864,1819279360,0,0,0
27000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1853882368,1853882368,0,0,0
27500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1871183872,1871183872,0,0,0
28000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1888485376,1871183872,0,0,0
28500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1940389888,1923088384,0,0,0
29000000000,0,19326836736,19327352832,86507520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2009595904,1923088384,0,0,0
29500000000,0,19326836736,19327352832,103809024,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2078801920,1974992896,0,0,0
30000000000,0,19326836736,19327352832,105381888,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2132279296,2026897408,0,0,0
30500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2167406592,2132803584,0,0,0
31000000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2219835392,2185232384,0,0,0
31500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2254438400,2254438400,0,0,0
32000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2306342912,2289041408,0,0,0
32500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2340945920,2340945920,0,0,0
33000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2392850432,2375548928,0,0,0
33500000000,0,19316875264,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2427453440,2427453440,0,0,0
34000000000,0,19326836736,19327352832,17825792,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2480406528,2462580736,0,0,0
34500000000,0,19326836736,19327352832,36700160,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2534932480,2498232320,0,0,0
35000000000,0,19326836736,19327352832,56623104,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2591555584,2534932480,0,0,0
35500000000,0,19326836736,19327352832,77070336,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2649751552,2572681216,0,0,0
36000000000,0,19326836736,19327352832,98041856,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2709520384,2611478528,0,0,0
36500000000,0,19324215296,19327352832,58195968,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2750414848,2692218880,0,0,0
37000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2787115008,2769813504,0,0,0
37500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2804416512,2804416512,0,0,0
38000000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2856321024,2821718016,0,0,0
38500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2890924032,2890924032,0,0,0
39000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2925527040,2925527040,0,0,0
39500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2977431552,2960130048,0,0,0
40000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,2994733056,2994733056,0,0,0
40500000000,0,19326836736,19327352832,69206016,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3063939072,2994733056,0,0,0
41000000000,0,19326836736,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3117416448,3029336064,0,0,0
41500000000,0,19326836736,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3153068032,3064987648,0,0,0
42000000000,0,19326836736,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3189768192,3101687808,0,0,0
42500000000,0,19326836736,19327352832,89128960,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3226468352,3137339392,0,0,0
43000000000,0,19326836736,19327352832,109576192,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3284664320,3175088128,0,0,0
43500000000,0,19326836736,19327352832,109576192,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3325034496,3215458304,0,0,0
44000000000,0,19326836736,19327352832,110100480,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3365928960,3255828480,0,0,0
44500000000,0,19322642432,19327352832,131072000,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3429892096,3298820096,0,0,0
45000000000,0,19326836736,19327352832,218628096,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3517448192,3298820096,0,0,0
45500000000,0,19326836736,19327352832,242221056,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3585081344,3342860288,0,0,0
46000000000,0,19326836736,19327352832,242221056,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3630694400,3388473344,0,0,0
46500000000,0,19326836736,19327352832,243269632,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3676831744,3433562112,0,0,0
47000000000,0,19326836736,19327352832,268435456,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3748134912,3479699456,0,0,0
47500000000,0,19326836736,19327352832,221249536,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3796369408,3575119872,0,0,0
48000000000,0,19326836736,19327352832,131072000,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3796369408,3665297408,0,0,0
48500000000,0,19326836736,19327352832,70778880,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3836739584,3765960704,0,0,0
49000000000,0,19324739584,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3877109760,3859808256,0,0,0
49500000000,0,19326836736,19327352832,91750400,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3951558656,3859808256,0,0,0
50000000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,3986161664,3951558656,0,0,0
50500000000,0,19322118144,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4040163328,4040163328,0,0,0
51000000000,0,19326836736,19327352832,70778880,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4110942208,4040163328,0,0,0
51500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4128243712,4110942208,0,0,0
52000000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4199022592,4164419584,0,0,0
52500000000,0,19326836736,19327352832,35127296,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4253024256,4217896960,0,0,0
53000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4287627264,4270325760,0,0,0
53500000000,0,19322642432,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4287627264,4287627264,0,0,0
54000000000,0,19321593856,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4339531776,4339531776,0,0,0
54500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4374134784,4339531776,0,0,0
55000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4426563584,4409262080,0,0,0
55500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4461166592,4443865088,0,0,0
56000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4478468096,4478468096,0,0,0
56500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4513071104,4495769600,0,0,0
57000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4530372608,4530372608,0,0,0
57500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4564975616,4564975616,0,0,0
58000000000,0,19318448128,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4599578624,4599578624,0,0,0
58500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4634181632,4616880128,0,0,0
59000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4668784640,4651483136,0,0,0
59500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4720689152,4686086144,0,0,0
60000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4737990656,4720689152,0,0,0
60500000000,0,19321069568,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4807196672,4772593664,0,0,0
61000000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4859101184,4824498176,0,0,0
61500000000,0,19326836736,19327352832,34603008,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4912054272,4877451264,0,0,0
62000000000,0,19326836736,19327352832,105906176,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,4983357440,4877451264,0,0,0
62500000000,0,19326836736,19327352832,124256256,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5055709184,4931452928,0,0,0
63000000000,0,19326836736,19327352832,124256256,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5110759424,4986503168,0,0,0
63500000000,0,19326836736,19327352832,51904512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5147459584,5095555072,0,0,0
64000000000,0,19326836736,19327352832,52428800,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5201461248,5149032448,0,0,0
64500000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5218762752,5218762752,0,0,0
65000000000,0,19326312448,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5270667264,5253365760,0,0,0
65500000000,0,19318972416,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5305270272,5305270272,0,0,0
66000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5340397568,5340397568,0,0,0
66500000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5375000576,5357699072,0,0,0
67000000000,0,19326836736,19327352832,17301504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5409603584,5392302080,0,0,0
67500000000,0,19317399552,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5445255168,5445255168,0,0,0
68000000000,0,19326836736,19327352832,72876032,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5518131200,5445255168,0,0,0
68500000000,0,19326836736,19327352832,35651584,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5555355648,5519704064,0,0,0
69000000000,0,19320020992,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5592055808,5592055808,0,0,0
69500000000,0,19290136576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5627707392,5627707392,0,0,0
70000000000,0,19326836736,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5645533184,5645533184,0,0,0
70500000000,0,19326836736,19327352832,18874368,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5682757632,5663883264,0,0,0
71000000000,0,19326836736,19327352832,38797312,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5740429312,5701632000,0,0,0
71500000000,0,19326836736,19327352832,59768832,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5803343872,5743575040,0,0,0
72000000000,0,19326836736,19327352832,82837504,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5869404160,5786566656,0,0,0
72500000000,0,19326836736,19327352832,106430464,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,5937037312,5830606848,0,0,0
73000000000,0,19326836736,19327352832,203948032,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6034554880,5830606848,0,0,0
73500000000,0,19326836736,19327352832,229113856,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6109003776,5879889920,0,0,0
74000000000,0,19326836736,19327352832,255328256,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6186598400,5931270144,0,0,0
74500000000,0,19326836736,19327352832,281542656,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6265765888,5984223232,0,0,0
75000000000,0,19326836736,19327352832,387973120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6372196352,5984223232,0,0,0
75500000000,0,19326836736,19327352832,415760384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6426722304,6010961920,0,0,0
76000000000,0,19326836736,19327352832,444596224,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6482821120,6038224896,0,0,0
76500000000,0,19326836736,19327352832,473956352,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6540492800,6066536448,0,0,0
77000000000,0,19301670912,19327352832,445120512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6569852928,6124732416,0,0,0
77500000000,0,19301670912,19327352832,475004928,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6630670336,6155665408,0,0,0
78000000000,0,19302719488,19327352832,475004928,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6662127616,6187122688,0,0,0
78500000000,0,19323691008,19327352832,476577792,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6722420736,6245842944,0,0,0
79000000000,0,19325788160,19327352832,416808960,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6750732288,6333923328,0,0,0
79500000000,0,19326836736,19327352832,335020032,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6807879680,6472859648,0,0,0
80000000000,0,19326836736,19327352832,229113856,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6807879680,6578765824,0,0,0
80500000000,0,19316875264,19327352832,83361792,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6807879680,6724517888,0,0,0
81000000000,0,19245572096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
81500000000,0,19290136576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
82000000000,0,19246620672,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
82500000000,0,19200483328,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
83000000000,0,19149627392,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
83500000000,0,19093528576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
84000000000,0,19033759744,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
84500000000,0,18799927296,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
85000000000,0,18727575552,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
85500000000,0,18567667712,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
86000000000,0,18403041280,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
86500000000,0,18401992704,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
87000000000,0,18325970944,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
87500000000,0,18318630912,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
88000000000,0,18149285888,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
88500000000,0,18220589056,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
89000000000,0,18128838656,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
89500000000,0,17940619264,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
90000000000,0,17750827008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
90500000000,0,17637056512,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
91000000000,0,17433108480,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
91500000000,0,17396932608,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
92000000000,0,17440972800,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
92500000000,0,17313046528,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
93000000000,0,17012105216,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
93500000000,0,16785088512,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
94000000000,0,16466321408,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
94500000000,0,16223051776,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
95000000000,0,16228294656,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,6829899776,6829899776,0,0,0
