sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,cxl_used_bytes,cxl_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_to_cxl_bytes_total,load_cxl_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total,harp_hot_reqs,harp_shadow_reqs,harp_cold_reqs,harp_prefetch_remaining_bytes,harp_prefetch_overlap_ratio,harp_stall_time_ns_total,harp_shadow_hit_rate
500000000,0,15350636544,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
1000000000,0,15468077056,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
1500000000,0,15541477376,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
2000000000,0,15786844160,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
2500000000,0,15954616320,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
3000000000,0,16046891008,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
3500000000,0,16195788800,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
4000000000,0,16376143872,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
4500000000,0,16504070144,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
5000000000,0,16636190720,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
5500000000,0,16724271104,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
6000000000,0,16984317952,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
6500000000,0,17116438528,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
7000000000,0,17179353088,17179869184,0,137438953472,0,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000
7500000000,0,17179353088,17179869184,0,137438953472,20971520,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,20971520,0,0,0,0,0,0,0,0,0.000000,0,0.000000
8000000000,0,17154187264,17179869184,0,137438953472,56623104,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,56623104,0,0,0,0,0,0,0,0,0.000000,0,0.000000
8500000000,0,17162575872,17179869184,0,137438953472,56623104,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,56623104,0,0,0,0,0,0,0,0,0.000000,0,0.000000
9000000000,0,17175158784,17179869184,0,137438953472,56623104,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,56623104,0,0,0,0,0,0,0,0,0.000000,0,0.000000
9500000000,0,17179353088,17179869184,0,137438953472,56623104,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,56623104,0,0,0,0,0,0,0,0,0.000000,0,0.000000
10000000000,0,17160478720,17179869184,0,137438953472,88080384,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,88080384,0,0,0,0,0,0,0,0,0.000000,0,0.000000
10500000000,0,17173061632,17179869184,0,137438953472,88080384,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,88080384,0,0,0,0,0,0,0,0,0.000000,0,0.000000
11000000000,0,17179353088,17179869184,0,137438953472,88080384,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,88080384,0,0,0,0,0,0,0,0,0.000000,0,0.000000
11500000000,0,17160478720,17179869184,0,137438953472,119537664,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,119537664,0,0,0,0,0,0,0,0,0.000000,0,0.000000
12000000000,0,17173061632,17179869184,0,137438953472,119537664,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,119537664,0,0,0,0,0,0,0,0,0.000000,0,0.000000
12500000000,0,17179353088,17179869184,0,137438953472,119537664,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,119537664,0,0,0,0,0,0,0,0,0.000000,0,0.000000
13000000000,0,17168867328,17179869184,0,137438953472,142606336,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,142606336,0,0,0,0,0,0,0,0,0.000000,0,0.000000
13500000000,0,17168867328,17179869184,0,137438953472,142606336,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,142606336,0,0,0,0,0,0,0,0,0.000000,0,0.000000
14000000000,0,17179353088,17179869184,0,137438953472,142606336,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,142606336,0,0,0,0,0,0,0,0,0.000000,0,0.000000
14500000000,0,17164673024,17179869184,0,137438953472,169869312,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,169869312,0,0,0,0,0,0,0,0,0.000000,0,0.000000
15000000000,0,17177255936,17179869184,0,137438953472,169869312,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,169869312,0,0,0,0,0,0,0,0,0.000000,0,0.000000
15500000000,0,17179353088,17179869184,0,137438953472,169869312,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,169869312,0,0,0,0,0,0,0,0,0.000000,0,0.000000
16000000000,0,17164673024,17179869184,0,137438953472,197132288,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,197132288,0,0,0,0,0,0,0,0,0.000000,0,0.000000
16500000000,0,17164673024,17179869184,0,137438953472,197132288,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,197132288,0,0,0,0,0,0,0,0,0.000000,0,0.000000
17000000000,0,17177255936,17179869184,0,137438953472,197132288,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,197132288,0,0,0,0,0,0,0,0,0.000000,0,0.000000
17500000000,0,17179353088,17179869184,0,137438953472,197132288,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,197132288,0,0,0,0,0,0,0,0,0.000000,0,0.000000
18000000000,0,17162575872,17179869184,0,137438953472,226492416,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,226492416,0,0,0,0,0,0,0,0,0.000000,0,0.000000
18500000000,0,17175158784,17179869184,0,137438953472,226492416,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,226492416,0,0,0,0,0,0,0,0,0.000000,0,0.000000
19000000000,0,17179353088,17179869184,0,137438953472,226492416,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,226492416,0,0,0,0,0,0,0,0,0.000000,0,0.000000
19500000000,0,17179353088,17179869184,0,137438953472,226492416,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,226492416,0,0,0,0,0,0,0,0,0.000000,0,0.000000
20000000000,0,17170964480,17179869184,0,137438953472,247463936,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,247463936,0,0,0,0,0,0,0,0,0.000000,0,0.000000
20500000000,0,17179353088,17179869184,0,137438953472,180355072,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,247463936,67108864,0,0,0,0,0,0,0,0.000000,0,0.000000
21000000000,0,17158381568,17179869184,0,137438953472,213909504,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,281018368,67108864,0,0,0,0,0,0,0,0.000000,0,0.000000
21500000000,0,17179353088,17179869184,0,137438953472,213909504,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,281018368,67108864,0,0,0,0,0,0,0,0.000000,0,0.000000
22000000000,0,17179353088,17179869184,0,137438953472,148897792,4398046511104,0,0,0,0,0,0,0,0,0.00,0,0,0,0,281018368,132120576,0,0,0,0,0,0,0,0.000000,0,0.000000
