sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,cxl_used_bytes,cxl_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_to_cxl_bytes_total,load_cxl_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
7500000000,0,36506976256,36507222016,125829120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,203161600,77332480,0,0,0,0,0
8000000000,0,36432265216,36507222016,260833280,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,77332480,0,0,0,0,0
8500000000,0,36425711616,36507222016,260833280,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,77332480,0,0,0,0,0
9000000000,0,36453236736,36507222016,260833280,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,77332480,0,0,0,0,0
9500000000,0,36459790336,36507222016,260833280,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,77332480,0,0,0,0,0
10000000000,0,36459790336,36507222016,103546880,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,234618880,0,0,0,0,0
10500000000,0,36492558336,36507222016,103546880,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,338165760,234618880,0,0,0,0,0
11000000000,0,36465033216,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,348651520,348651520,0,0,0,0,0
11500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,348651520,348651520,0,0,0,0,0
12000000000,0,36506976256,36507222016,5242880,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,353894400,348651520,0,0,0,0,0
12500000000,0,36472897536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,356515840,356515840,0,0,0,0,0
13000000000,0,36471586816,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,356515840,356515840,0,0,0,0,0
13500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,356515840,356515840,0,0,0,0,0
14000000000,0,36506976256,36507222016,10485760,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,367001600,356515840,0,0,0,0,0
14500000000,0,36506976256,36507222016,3932160,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,370933760,367001600,0,0,0,0,0
15000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,378798080,378798080,0,0,0,0,0
15500000000,0,36506976256,36507222016,1310720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,380108800,378798080,0,0,0,0,0
16000000000,0,36470276096,36507222016,56360960,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,435159040,378798080,0,0,0,0,0
16500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,435159040,435159040,0,0,0,0,0
17000000000,0,36506976256,36507222016,3932160,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,439091200,435159040,0,0,0,0,0
17500000000,0,36506976256,36507222016,3932160,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,454819840,450887680,0,0,0,0,0
18000000000,0,36499111936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,467927040,467927040,0,0,0,0,0
18500000000,0,36506976256,36507222016,18350080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,486277120,467927040,0,0,0,0,0
19000000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,488898560,486277120,0,0,0,0,0
19500000000,0,36503044096,36507222016,24903680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,511180800,486277120,0,0,0,0,0
20000000000,0,36503044096,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,511180800,511180800,0,0,0,0,0
20500000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,513802240,511180800,0,0,0,0,0
21000000000,0,36506976256,36507222016,13107200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,524288000,511180800,0,0,0,0,0
21500000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,526909440,524288000,0,0,0,0,0
22000000000,0,36500422656,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,536084480,536084480,0,0,0,0,0
22500000000,0,36475518976,36507222016,82575360,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,618659840,536084480,0,0,0,0,0
23000000000,0,36489936896,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,692060160,536084480,0,0,0,0,0
23500000000,0,36506976256,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,692060160,536084480,0,0,0,0,0
24000000000,0,36506976256,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,697303040,541327360,0,0,0,0,0
24500000000,0,36486004736,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,702545920,546570240,0,0,0,0,0
25000000000,0,36506976256,36507222016,82575360,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,702545920,619970560,0,0,0,0,0
25500000000,0,36451926016,36507222016,157286400,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,777256960,619970560,0,0,0,0,0
26000000000,0,36491247616,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,777256960,777256960,0,0,0,0,0
26500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,777256960,777256960,0,0,0,0,0
27000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,862453760,862453760,0,0,0,0,0
27500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,922746880,922746880,0,0,0,0,0
28000000000,0,36495179776,36507222016,60293120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,983040000,922746880,0,0,0,0,0
28500000000,0,36506976256,36507222016,60293120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,983040000,922746880,0,0,0,0,0
29000000000,0,36501733376,36507222016,60293120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1072168960,1011875840,0,0,0,0,0
29500000000,0,36429643776,36507222016,149422080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1161297920,1011875840,0,0,0,0,0
30000000000,0,36457168896,36507222016,149422080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1161297920,1011875840,0,0,0,0,0
30500000000,0,36421779456,36507222016,149422080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1161297920,1011875840,0,0,0,0,0
31000000000,0,36450615296,36507222016,60293120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1251737600,1191444480,0,0,0,0,0
31500000000,0,36463722496,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1251737600,1251737600,0,0,0,0,0
32000000000,0,36474208256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1251737600,1251737600,0,0,0,0,0
32500000000,0,36499111936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1251737600,1251737600,0,0,0,0,0
33000000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1254359040,1251737600,0,0,0,0,0
33500000000,0,36506976256,36507222016,10485760,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1262223360,1251737600,0,0,0,0,0
34000000000,0,36444061696,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1323827200,1323827200,0,0,0,0,0
34500000000,0,36491247616,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1323827200,1323827200,0,0,0,0,0
35000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1323827200,1323827200,0,0,0,0,0
35500000000,0,36497801216,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1356595200,1356595200,0,0,0,0,0
36000000000,0,36495179776,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1356595200,1356595200,0,0,0,0,0
36500000000,0,36458479616,36507222016,85196800,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1441792000,1356595200,0,0,0,0,0
37000000000,0,36486004736,36507222016,85196800,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1441792000,1356595200,0,0,0,0,0
37500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1441792000,1441792000,0,0,0,0,0
38000000000,0,36467654656,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1526988800,1526988800,0,0,0,0,0
38500000000,0,36446683136,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1526988800,1526988800,0,0,0,0,0
39000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1526988800,1526988800,0,0,0,0,0
39500000000,0,36506976256,36507222016,5242880,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1532231680,1526988800,0,0,0,0,0
40000000000,0,36492558336,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1532231680,1532231680,0,0,0,0,0
40500000000,0,36501733376,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1532231680,1532231680,0,0,0,0,0
41000000000,0,36462411776,36507222016,83886080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1616117760,1532231680,0,0,0,0,0
41500000000,0,36442750976,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1616117760,1616117760,0,0,0,0,0
42000000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1618739200,1616117760,0,0,0,0,0
42500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1703936000,1703936000,0,0,0,0,0
43000000000,0,36483383296,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1714421760,1714421760,0,0,0,0,0
43500000000,0,36505665536,36507222016,11796480,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1726218240,1714421760,0,0,0,0,0
44000000000,0,36461101056,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1726218240,1726218240,0,0,0,0,0
44500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1726218240,1726218240,0,0,0,0,0
45000000000,0,36454547456,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1732771840,1732771840,0,0,0,0,0
45500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1732771840,1732771840,0,0,0,0,0
46000000000,0,36506976256,36507222016,9175040,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1741946880,1732771840,0,0,0,0,0
46500000000,0,36506976256,36507222016,27525120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1760296960,1732771840,0,0,0,0,0
47000000000,0,36506976256,36507222016,32768000,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1765539840,1732771840,0,0,0,0,0
47500000000,0,36430954496,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
48000000000,0,36437508096,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
48500000000,0,36433575936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
49000000000,0,36449304576,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
49500000000,0,36446683136,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
50000000000,0,36505665536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1777336320,1777336320,0,0,0,0,0
50500000000,0,36459790336,36507222016,64225280,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1841561600,1777336320,0,0,0,0,0
51000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1859911680,1859911680,0,0,0,0,0
51500000000,0,36495179776,36507222016,34078720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1893990400,1859911680,0,0,0,0,0
52000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1893990400,1893990400,0,0,0,0,0
52500000000,0,36506976256,36507222016,39321600,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1933312000,1893990400,0,0,0,0,0
53000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1938554880,1938554880,0,0,0,0,0
53500000000,0,36506976256,36507222016,32768000,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2002780160,1970012160,0,0,0,0,0
54000000000,0,36506976256,36507222016,41943040,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2011955200,1970012160,0,0,0,0,0
54500000000,0,36506976256,36507222016,60293120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2030305280,1970012160,0,0,0,0,0
55000000000,0,36506976256,36507222016,45875200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2034237440,1988362240,0,0,0,0,0
55500000000,0,36506976256,36507222016,45875200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2053898240,2008023040,0,0,0,0,0
56000000000,0,36506976256,36507222016,61603840,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2069626880,2008023040,0,0,0,0,0
56500000000,0,36472897536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2080112640,2080112640,0,0,0,0,0
57000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2112880640,2112880640,0,0,0,0,0
57500000000,0,36486004736,36507222016,34078720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2179727360,2145648640,0,0,0,0,0
58000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2179727360,2179727360,0,0,0,0,0
58500000000,0,36484694016,36507222016,34078720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2213806080,2179727360,0,0,0,0,0
59000000000,0,36506976256,36507222016,34078720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2213806080,2179727360,0,0,0,0,0
59500000000,0,36506976256,36507222016,1310720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2215116800,2213806080,0,0,0,0,0
60000000000,0,36506976256,36507222016,11796480,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2225602560,2213806080,0,0,0,0,0
60500000000,0,36488626176,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2357985280,2357985280,0,0,0,0,0
61000000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2360606720,2357985280,0,0,0,0,0
61500000000,0,36476829696,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2364538880,2364538880,0,0,0,0,0
62000000000,0,36499111936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2364538880,2364538880,0,0,0,0,0
62500000000,0,36455858176,36507222016,78643200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2443182080,2364538880,0,0,0,0,0
63000000000,0,36488626176,36507222016,78643200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2443182080,2364538880,0,0,0,0,0
63500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2443182080,2443182080,0,0,0,0,0
64000000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2445803520,2443182080,0,0,0,0,0
64500000000,0,36506976256,36507222016,3932160,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2447114240,2443182080,0,0,0,0,0
65000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2453667840,2453667840,0,0,0,0,0
65500000000,0,36506976256,36507222016,2621440,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2456289280,2453667840,0,0,0,0,0
66000000000,0,36466343936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2458910720,2458910720,0,0,0,0,0
66500000000,0,36432265216,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2458910720,2458910720,0,0,0,0,0
67000000000,0,36465033216,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2486435840,2486435840,0,0,0,0,0
67500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2486435840,2486435840,0,0,0,0,0
68000000000,0,36447993856,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2516582400,2516582400,0,0,0,0,0
68500000000,0,36506976256,36507222016,1310720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2517893120,2516582400,0,0,0,0,0
69000000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2544107520,2544107520,0,0,0,0,0
69500000000,0,36497801216,36507222016,27525120,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2571632640,2544107520,0,0,0,0,0
70000000000,0,36506976256,36507222016,1310720,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2572943360,2571632640,0,0,0,0,0
70500000000,0,36506976256,36507222016,30146560,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2601779200,2571632640,0,0,0,0,0
71000000000,0,36506976256,36507222016,45875200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2617507840,2571632640,0,0,0,0,0
71500000000,0,36506976256,36507222016,52428800,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2624061440,2571632640,0,0,0,0,0
72000000000,0,36506976256,36507222016,57671680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2629304320,2571632640,0,0,0,0,0
72500000000,0,36496490496,36507222016,45875200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2647654400,2601779200,0,0,0,0,0
73000000000,0,36506976256,36507222016,51118080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2652897280,2601779200,0,0,0,0,0
73500000000,0,36506976256,36507222016,55050240,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2656829440,2601779200,0,0,0,0,0
74000000000,0,36506976256,36507222016,65536000,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2667315200,2601779200,0,0,0,0,0
74500000000,0,36467654656,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2757754880,2601779200,0,0,0,0,0
75000000000,0,36472897536,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2757754880,2601779200,0,0,0,0,0
75500000000,0,36497801216,36507222016,155975680,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2757754880,2601779200,0,0,0,0,0
76000000000,0,36505665536,36507222016,45875200,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2764308480,2718433280,0,0,0,0,0
76500000000,0,36506976256,36507222016,51118080,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2769551360,2718433280,0,0,0,0,0
77000000000,0,36506976256,36507222016,61603840,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2780037120,2718433280,0,0,0,0,0
77500000000,0,36484694016,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2780037120,2780037120,0,0,0,0,0
78000000000,0,36487315456,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2780037120,2780037120,0,0,0,0,0
78500000000,0,36506976256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2780037120,2780037120,0,0,0,0,0
79000000000,0,36484694016,36507222016,49807360,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2780037120,0,0,0,0,0
79500000000,0,36482072576,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
80000000000,0,36427022336,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
80500000000,0,36285464576,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
81000000000,0,36240900096,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
81500000000,0,36205510656,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
82000000000,0,36197646336,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
82500000000,0,36168810496,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
83000000000,0,36079681536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
83500000000,0,36054777856,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
84000000000,0,36087545856,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
84500000000,0,36007591936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
85000000000,0,35982688256,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
85500000000,0,35852926976,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
86000000000,0,35719233536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
86500000000,0,35702194176,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
87000000000,0,35719233536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
87500000000,0,35631415296,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
88000000000,0,35605200896,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
88500000000,0,35613065216,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
89000000000,0,35581607936,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
89500000000,0,35588161536,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
90000000000,0,35526557696,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
90500000000,0,35531800576,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
91000000000,0,35538354176,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
91500000000,0,35467575296,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
92000000000,0,35471507456,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
92500000000,0,35475439616,36507222016,0,549755813888,0,0,0,0,0,0,0,0,0,0,0.00,0,0,2829844480,2829844480,0,0,0,0,0
